url|status|title|title_len|meta_desc|desc_len|canonical|h1_count|h1_text|word_count|has_jsonld|jsonld_types|img_count|img_no_alt|noindex
https://immigracan.com.br/pnp|200|PNPs por Província 2026: Guia dos Programas Provinciais do Canadá|67|Guia completo dos PNPs (Provincial Nominee Programs) por província em 2026: BC PNP, AAIP, MPNP, SINP, NSNP e mais. OINP revogado — veja alternativas.|152|https://immigracan.com.br/pnp|1||211|0||0|0|0
https://immigracan.com.br/materiais|200|Materiais Gratuitos de Imigração para o Canadá 2026 — Downloads|68|Baixe grátis: checklist Express Entry, guia dos primeiros 60 dias no Canadá, planilha de orçamento de mudança, template de currículo canadense e mais.|155|https://immigracan.com.br/materiais|1||173|0||0|0|0
https://immigracan.com.br/programas|200|Programas de Imigração para o Canadá / ImmigraCan|52|Lista completa de programas federais e provinciais (PNP) de imigração canadense. Entenda as regras do Express Entry, Ontário, British Columbia, Alberta e mais.|162|https://immigracan.com.br/programas|1||475|0||0|0|0
https://immigracan.com.br/comparador|200|Como Morar no Canadá em 2026 – Imigração para Brasileiros|62|Descubra como morar no Canadá em 2026: vistos, Express Entry, PNP e ferramentas gratuitas para brasileiros calcularem sua pontuação de imigração.|150|https://immigracan.com.br|1||411|3|Answer,FAQPage,Offer,Question,SoftwareApplication,WebSite,|0|0|0
https://immigracan.com.br/prontidao|200|Como Morar no Canadá em 2026 – Imigração para Brasileiros|62|Descubra como morar no Canadá em 2026: vistos, Express Entry, PNP e ferramentas gratuitas para brasileiros calcularem sua pontuação de imigração.|150|https://immigracan.com.br|1||411|3|Answer,FAQPage,Offer,Question,SoftwareApplication,WebSite,|0|0|0
https://immigracan.com.br/templates|200|Como Morar no Canadá em 2026 – Imigração para Brasileiros|62|Descubra como morar no Canadá em 2026: vistos, Express Entry, PNP e ferramentas gratuitas para brasileiros calcularem sua pontuação de imigração.|150|https://immigracan.com.br|1||411|3|Answer,FAQPage,Offer,Question,SoftwareApplication,WebSite,|0|0|0
https://immigracan.com.br/faq|200|Como Morar no Canadá em 2026 – Imigração para Brasileiros|62|Descubra como morar no Canadá em 2026: vistos, Express Entry, PNP e ferramentas gratuitas para brasileiros calcularem sua pontuação de imigração.|150|https://immigracan.com.br|1||411|3|Answer,FAQPage,Offer,Question,SoftwareApplication,WebSite,|0|0|0
https://immigracan.com.br/blog|200|Blog — Notícias sobre Imigração Canadense / ImmigraCan|59|Fique por dentro das últimas notícias, sorteios do Express Entry, atualizações de programas provinciais e dicas de imigração para brasileiros.|148|https://immigracan.com.br/blog|1||1509|0||0|0|0
https://immigracan.com.br/precos|200|Preços e Planos – Relatório de Elegibilidade / ImmigraCan|61|Conheça nossos planos acessíveis para obter seu relatório personalizado de elegibilidade de imigração ao Canadá gerado por inteligência artificial.|154|https://immigracan.com.br/precos|1||162|0||0|0|0
https://immigracan.com.br/contato|200|Fale Conosco – Suporte / ImmigraCan|37|Dúvidas sobre o simulador ou sobre o seu relatório? Entre em contato com nossa equipe de suporte por e-mail.|110|https://immigracan.com.br/contato|1||131|0||0|0|0
https://immigracan.com.br/privacidade|200|Política de Privacidade / ImmigraCan|37|Leia como tratamos seus dados pessoais e de simulação em total conformidade com a LGPD brasileira e leis canadenses.|118|https://immigracan.com.br/privacidade|1||171|0||0|0|0
https://immigracan.com.br/termos|200|Termos de Uso e Serviço / ImmigraCan|37|Conheça os termos de uso, responsabilidades e licença de uso das simulações de elegibilidade da ImmigraCan.|111|https://immigracan.com.br/termos|1||157|0||0|0|0
https://immigracan.com.br/programas/express_entry_fsw|200|Express Entry – Federal Skilled Worker (FSW) – Requisitos e Elegibilidade / ImmigraCan|90|Saiba como funciona o programa Express Entry – Federal Skilled Worker (FSW). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|175|https://immigracan.com.br/programas/express_entry_fsw|1||222|0||0|0|0
https://immigracan.com.br/programas/express_entry_cec|200|CEC 2026 – Canadian Experience Class (Express Entry)|54|Canadian Experience Class (CEC) em 2026: requisitos, pontuação CRS e como usar sua experiência no Canadá para imigrar via Express Entry.|140|https://immigracan.com.br/programas/express_entry_cec|1||179|0||0|0|0
https://immigracan.com.br/programas/express_entry_fst|200|Express Entry – Federal Skilled Trades (FST) – Requisitos e Elegibilidade / ImmigraCan|90|Saiba como funciona o programa Express Entry – Federal Skilled Trades (FST). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|175|https://immigracan.com.br/programas/express_entry_fst|1||194|0||0|0|0
https://immigracan.com.br/programas/pnp_ontario|200|Ontario Immigrant Nominee Program (OINP) – Requisitos e Elegibilidade / ImmigraCan|84|Saiba como funciona o programa Ontario Immigrant Nominee Program (OINP). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|169|https://immigracan.com.br/programas/pnp_ontario|1||195|0||0|0|0
https://immigracan.com.br/programas/pnp_bc|200|BC Provincial Nominee Program (BC PNP) – Requisitos e Elegibilidade / ImmigraCan|82|Saiba como funciona o programa BC Provincial Nominee Program (BC PNP). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|167|https://immigracan.com.br/programas/pnp_bc|1||190|0||0|0|0
https://immigracan.com.br/programas/pnp_ab|200|AAIP 2026 – Alberta Advantage Immigration Program|51|Tudo sobre o AAIP (Alberta Advantage Immigration Program) em 2026: requisitos, fluxos de nomeação e como se candidatar. Guia em português.|141|https://immigracan.com.br/programas/pnp_ab|1||189|0||0|0|0
https://immigracan.com.br/programas/pnp_mb|200|MPNP 2026 – Manitoba Provincial Nominee Program|49|Guia do MPNP (Manitoba Provincial Nominee Program) em 2026: requisitos, streams disponíveis e como se candidatar ao programa provincial de Manitoba.|149|https://immigracan.com.br/programas/pnp_mb|1||193|0||0|0|0
https://immigracan.com.br/programas/pnp_sk|200|Saskatchewan Immigrant Nominee Program (SINP) – Requisitos e Elegibilidade / ImmigraCan|89|Saiba como funciona o programa Saskatchewan Immigrant Nominee Program (SINP). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|174|https://immigracan.com.br/programas/pnp_sk|1||202|0||0|0|0
https://immigracan.com.br/programas/pnp_nb|200|New Brunswick Provincial Nominee Program (NBPNP) – Requisitos e Elegibilidade / ImmigraCan|92|Saiba como funciona o programa New Brunswick Provincial Nominee Program (NBPNP). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|177|https://immigracan.com.br/programas/pnp_nb|1||197|0||0|0|0
https://immigracan.com.br/programas/pnp_ns|200|NSNP 2026 – Nova Scotia Nominee Program|41|Guia do NSNP (Nova Scotia Nominee Program) em 2026: requisitos, categorias e como se candidatar ao programa provincial de Nova Scotia.|134|https://immigracan.com.br/programas/pnp_ns|1||191|0||0|0|0
https://immigracan.com.br/programas/pnp_pe|200|PEI Provincial Nominee Program (PEI PNP) – Requisitos e Elegibilidade / ImmigraCan|84|Saiba como funciona o programa PEI Provincial Nominee Program (PEI PNP). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|169|https://immigracan.com.br/programas/pnp_pe|1||192|0||0|0|0
https://immigracan.com.br/programas/pnp_nl|200|NLPNP 2026 – Newfoundland and Labrador Provincial Nominee|59|Tudo sobre o NLPNP (Newfoundland and Labrador PNP) em 2026: requisitos, categorias e como se candidatar ao programa. Guia completo em português.|145|https://immigracan.com.br/programas/pnp_nl|1||190|0||0|0|0
https://immigracan.com.br/programas/pnp_yt|200|Yukon Nominee Program (YNP) – Requisitos e Elegibilidade / ImmigraCan|71|Saiba como funciona o programa Yukon Nominee Program (YNP). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|156|https://immigracan.com.br/programas/pnp_yt|1||190|0||0|0|0
https://immigracan.com.br/programas/atlantic_aip|200|Atlantic Immigration Program (AIP) – Requisitos e Elegibilidade / ImmigraCan|78|Saiba como funciona o programa Atlantic Immigration Program (AIP). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|163|https://immigracan.com.br/programas/atlantic_aip|1||179|0||0|0|0
https://immigracan.com.br/programas/quebec_skilled|200|Quebec – Programa de Trabalhadores Qualificados – Requisitos e Elegibilidade / ImmigraCan|93|Saiba como funciona o programa Quebec – Programa de Trabalhadores Qualificados. Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|178|https://immigracan.com.br/programas/quebec_skilled|1||182|0||0|0|0
https://immigracan.com.br/programas/family_sponsorship|200|Patrocínio Familiar (Cônjuge/Parceiro/Filhos) – Requisitos e Elegibilidade / ImmigraCan|91|Saiba como funciona o programa Patrocínio Familiar (Cônjuge/Parceiro/Filhos). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|176|https://immigracan.com.br/programas/family_sponsorship|1||173|0||0|0|0
https://immigracan.com.br/programas/pgwp_study|200|Estudo → PR (PGWP → CEC) – Requisitos e Elegibilidade / ImmigraCan|72|Saiba como funciona o programa Estudo → PR (PGWP → CEC). Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|157|https://immigracan.com.br/programas/pgwp_study|1||189|0||0|0|0
https://immigracan.com.br/programas/work_permit_lmia|200|Work Permit / LMIA – Requisitos e Elegibilidade / ImmigraCan|62|Saiba como funciona o programa Work Permit / LMIA. Descubra se você é elegível, quais são os requisitos de experiência, idioma e como aplicar.|147|https://immigracan.com.br/programas/work_permit_lmia|1||178|0||0|0|0
https://immigracan.com.br/custo-de-vida/toronto|200|Custo de vida em Toronto 2026: quanto custa morar (em reais)|60|Morar em Toronto custa em média CAD 3450 (~R$ 12.938) por mês. Aluguel, mercado, transporte e salário médio na Ontário.|124|https://immigracan.com.br/custo-de-vida/toronto|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/vancouver|200|Custo de vida em Vancouver 2026: quanto custa morar (em reais)|62|Morar em Vancouver custa em média CAD 3500 (~R$ 13.125) por mês. Aluguel, mercado, transporte e salário médio na British Columbia.|134|https://immigracan.com.br/custo-de-vida/vancouver|1||168|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/montreal|200|Custo de vida em Montreal 2026: quanto custa morar (em reais)|61|Morar em Montreal custa em média CAD 2400 (~R$ 9.000) por mês. Aluguel, mercado, transporte e salário médio na Quebec.|122|https://immigracan.com.br/custo-de-vida/montreal|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/calgary|200|Custo de vida em Calgary 2026: quanto custa morar (em reais)|60|Morar em Calgary custa em média CAD 2650 (~R$ 9.938) por mês. Aluguel, mercado, transporte e salário médio na Alberta.|122|https://immigracan.com.br/custo-de-vida/calgary|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/edmonton|200|Custo de vida em Edmonton 2026: quanto custa morar (em reais)|61|Morar em Edmonton custa em média CAD 2400 (~R$ 9.000) por mês. Aluguel, mercado, transporte e salário médio na Alberta.|123|https://immigracan.com.br/custo-de-vida/edmonton|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/ottawa|200|Custo de vida em Ottawa 2026: quanto custa morar (em reais)|59|Morar em Ottawa custa em média CAD 2850 (~R$ 10.688) por mês. Aluguel, mercado, transporte e salário médio na Ontário.|123|https://immigracan.com.br/custo-de-vida/ottawa|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/mississauga|200|Custo de vida em Mississauga 2026: quanto custa morar (em reais)|64|Morar em Mississauga custa em média CAD 3100 (~R$ 11.625) por mês. Aluguel, mercado, transporte e salário médio na Ontário.|128|https://immigracan.com.br/custo-de-vida/mississauga|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/brampton|200|Custo de vida em Brampton 2026: quanto custa morar (em reais)|61|Morar em Brampton custa em média CAD 2800 (~R$ 10.500) por mês. Aluguel, mercado, transporte e salário médio na Ontário.|125|https://immigracan.com.br/custo-de-vida/brampton|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/hamilton|200|Custo de vida em Hamilton 2026: quanto custa morar (em reais)|61|Morar em Hamilton custa em média CAD 2650 (~R$ 9.938) por mês. Aluguel, mercado, transporte e salário médio na Ontário.|124|https://immigracan.com.br/custo-de-vida/hamilton|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/quebec-city|200|Custo de vida em Cidade de Quebec 2026: quanto custa morar (em reais)|69|Morar em Cidade de Quebec custa em média CAD 2000 (~R$ 7.500) por mês. Aluguel, mercado, transporte e salário médio na Quebec.|130|https://immigracan.com.br/custo-de-vida/quebec-city|1||173|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/winnipeg|200|Custo de vida em Winnipeg 2026: quanto custa morar (em reais)|61|Morar em Winnipeg custa em média CAD 2250 (~R$ 8.438) por mês. Aluguel, mercado, transporte e salário médio na Manitoba.|124|https://immigracan.com.br/custo-de-vida/winnipeg|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/halifax|200|Custo de vida em Halifax 2026: quanto custa morar (em reais)|60|Morar em Halifax custa em média CAD 2850 (~R$ 10.688) por mês. Aluguel, mercado, transporte e salário médio na Nova Scotia.|127|https://immigracan.com.br/custo-de-vida/halifax|1||168|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/saskatoon|200|Custo de vida em Saskatoon 2026: quanto custa morar (em reais)|62|Morar em Saskatoon custa em média CAD 2200 (~R$ 8.250) por mês. Aluguel, mercado, transporte e salário médio na Saskatchewan.|129|https://immigracan.com.br/custo-de-vida/saskatoon|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/kitchener|200|Custo de vida em Kitchener 2026: quanto custa morar (em reais)|62|Morar em Kitchener custa em média CAD 2650 (~R$ 9.938) por mês. Aluguel, mercado, transporte e salário médio na Ontário.|125|https://immigracan.com.br/custo-de-vida/kitchener|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/custo-de-vida/london|200|Custo de vida em London 2026: quanto custa morar (em reais)|59|Morar em London custa em média CAD 2450 (~R$ 9.188) por mês. Aluguel, mercado, transporte e salário médio na Ontário.|122|https://immigracan.com.br/custo-de-vida/london|1||167|1|Answer,FAQPage,Question,|0|0|0
https://immigracan.com.br/noc/30010|200|NOC 30010 — Gerente de serviços de saúde (TEER 0)|53|Código NOC 30010 (Managers in health care) — Gerente de serviços de saúde. TEER 0, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|158|https://immigracan.com.br/noc/30010|1||193|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31100|200|NOC 31100 — Médico especialista clínico (TEER 1)|52|Código NOC 31100 (Specialists in clinical and laboratory medicine) — Médico especialista clínico. TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|181|https://immigracan.com.br/noc/31100|1||189|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31101|200|NOC 31101 — Médico especialista cirurgião (TEER 1)|54|Código NOC 31101 (Specialists in surgery) — Médico especialista cirurgião. TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|158|https://immigracan.com.br/noc/31101|1||186|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31102|200|NOC 31102 — Clínico geral e médico de família (TEER 1)|59|Código NOC 31102 (General practitioners and family physicians) — Clínico geral e médico de família. TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|184|https://immigracan.com.br/noc/31102|1||197|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31110|200|NOC 31110 — Dentista (TEER 1)|31|Código NOC 31110 (Dentists) — Dentista. TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|121|https://immigracan.com.br/noc/31110|1||178|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31112|200|NOC 31112 — Audiologista e fonoaudiólogo (TEER 1)|52|Código NOC 31112 (Audiologists and speech-language pathologists) — Audiologista e fonoaudiólogo. TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|179|https://immigracan.com.br/noc/31112|1||187|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31201|200|NOC 31201 — Quiropraxista (TEER 1)|36|Código NOC 31201 (Chiropractors) — Quiropraxista. TEER 1, categoria Healthcare. Veja elegibilidade em FSW, CEC e FST.|120|https://immigracan.com.br/noc/31201|1||171|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31202|200|NOC 31202 — Fisioterapeuta (TEER 1)|37|Código NOC 31202 (Physiotherapists) — Fisioterapeuta. TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|135|https://immigracan.com.br/noc/31202|1||178|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31203|200|NOC 31203 — Terapeuta ocupacional (TEER 1)|44|Código NOC 31203 (Occupational therapists) — Terapeuta ocupacional. TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|149|https://immigracan.com.br/noc/31203|1||182|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31300|200|NOC 31300 — Enfermeiro-chefe e supervisor (TEER 1)|52|Código NOC 31300 (Nursing coordinators and supervisors) — Enfermeiro-chefe e supervisor. TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|170|https://immigracan.com.br/noc/31300|1||187|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31301|200|NOC 31301 — Enfermeiro registrado (RN) (TEER 1)|49|Código NOC 31301 (Registered nurses and registered psychiatric nurses) — Enfermeiro registrado (RN). TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|182|https://immigracan.com.br/noc/31301|1||189|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31302|200|NOC 31302 — Enfermeiro especialista (nurse practitioner) (TEER 1)|67|Código NOC 31302 (Nurse practitioners) — Enfermeiro especialista (nurse practitioner). TEER 1, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|168|https://immigracan.com.br/noc/31302|1||188|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/31303|200|NOC 31303 — Médico veterinário (TEER 1)|43|Código NOC 31303 (Veterinarians) — Médico veterinário. TEER 1, categoria Healthcare. Veja elegibilidade em FSW, CEC e FST.|127|https://immigracan.com.br/noc/31303|1||174|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/32101|200|NOC 32101 — Enfermeiro prático licenciado (LPN) (TEER 2)|59|Código NOC 32101 (Licensed practical nurses) — Enfermeiro prático licenciado (LPN). TEER 2, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|166|https://immigracan.com.br/noc/32101|1||190|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/32102|200|NOC 32102 — Paramédico (TEER 2)|34|Código NOC 32102 (Paramedical occupations) — Paramédico. TEER 2, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|139|https://immigracan.com.br/noc/32102|1||180|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/32120|200|NOC 32120 — Técnico de laboratório médico (TEER 2)|55|Código NOC 32120 (Medical laboratory technologists) — Técnico de laboratório médico. TEER 2, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|169|https://immigracan.com.br/noc/32120|1||190|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/32200|200|NOC 32200 — Terapeuta de massagem (TEER 2)|44|Código NOC 32200 (Massage therapists) — Terapeuta de massagem. TEER 2, categoria Healthcare. Veja elegibilidade em FSW, CEC e FST.|133|https://immigracan.com.br/noc/32200|1||179|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/33102|200|NOC 33102 — Assistente de enfermagem e cuidador de saúde (TEER 3)|68|Código NOC 33102 (Nurse aides, orderlies and patient service associates) — Assistente de enfermagem e cuidador de saúde. TEER 3, categoria Healthcare. Elegível para draw Healthcare do Express Entry.|203|https://immigracan.com.br/noc/33102|1||205|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/33109|200|NOC 33109 — Outros ocupações de apoio à saúde (TEER 3)|60|Código NOC 33109 (Other assisting occupations in support of health services) — Outros ocupações de apoio à saúde. TEER 3, categoria Healthcare. Veja elegibilidade em FSW, CEC e FST.|188|https://immigracan.com.br/noc/33109|1||193|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
https://immigracan.com.br/noc/21100|200|NOC 21100 — Físico e astrônomo (TEER 1)|43|Código NOC 21100 (Physicists and astronomers) — Físico e astrônomo. TEER 1, categoria STEM. Elegível para draw STEM do Express Entry.|139|https://immigracan.com.br/noc/21100|1||186|2|Answer,BreadcrumbList,FAQPage,ListItem,Question,|0|0|0
